id,closed,title,url,created_at,updated_at,user,labels,reactions
1028014752,true,Spec got folded into HTML,https://github.com/w3c/page-visibility/issues/74,2021-10-16T10:31:29Z,2022-06-23T09:49:54Z,noamr,,2
874204078,true,can we drop level?,https://github.com/w3c/page-visibility/issues/70,2021-05-03T03:53:21Z,2022-04-25T07:45:43Z,marcoscaceres,,0
742078200,true,Bring back support for prerendering page state,https://github.com/w3c/page-visibility/issues/69,2020-11-13T02:38:22Z,2022-06-20T15:41:49Z,bokand,,0
740255969,true,Compat issue: document.addEventListener / window.addEventListener('visibilitychange'),https://github.com/w3c/page-visibility/issues/68,2020-11-10T21:29:34Z,2020-11-10T21:42:57Z,jakub-g,,0
709314019,true,visibilitychange should fire after pagehide (not before),https://github.com/w3c/page-visibility/issues/67,2020-09-25T22:12:29Z,2020-09-25T23:18:59Z,sideshowbarker,,0
658650389,true,Republish spec,https://github.com/w3c/page-visibility/issues/65,2020-07-16T23:09:31Z,2021-05-18T08:54:31Z,marcoscaceres,,0
631313111,true,"Treating .hidden as ""historical"" seems unhelpful",https://github.com/w3c/page-visibility/issues/63,2020-06-05T05:01:41Z,2021-02-22T06:44:19Z,marcoscaceres,hackathon_15_09_20|hackathon_2020,0
620462559,true,W3C sayfa görünür,https://github.com/w3c/page-visibility/issues/61,2020-05-18T19:48:03Z,2020-05-18T19:52:29Z,Webtechno-G,,0
603070290,true,Respec errors,https://github.com/w3c/page-visibility/issues/60,2020-04-20T09:06:02Z,2020-04-21T02:26:44Z,yoavweiss,,0
554880545,false,The spec's definition of hidden is unclear and should be updated to better account for mobile use cases,https://github.com/w3c/page-visibility/issues/59,2020-01-24T18:11:56Z,2022-06-20T15:20:59Z,philipwalton,needs discussion,0
554336483,true,Switching tabs in Safari for iOS still displays the elements that should be hidden,https://github.com/w3c/page-visibility/issues/58,2020-01-23T18:45:11Z,2020-01-31T11:02:11Z,envilgt,,1
546121917,true,Update spec so Bikeshed can automatically pick up linkable terms,https://github.com/w3c/page-visibility/issues/57,2020-01-07T07:17:32Z,2020-04-27T06:01:12Z,janiceshiu,,0
522884545,true,Lack of clarity on how occlusion behavior interacts with iframes,https://github.com/w3c/page-visibility/issues/56,2019-11-14T14:11:43Z,2020-02-10T14:14:12Z,kg,enhancement,0
475961586,true,"Republish editorial Proposed Rec ",https://github.com/w3c/page-visibility/issues/53,2019-08-02T02:01:53Z,2019-08-20T03:24:44Z,marcoscaceres,,0
461311725,true,HTML spec should call visibilitychange algorithms directly.,https://github.com/w3c/page-visibility/issues/51,2019-06-27T04:44:31Z,2021-11-03T16:41:02Z,marcoscaceres,,0
